Fold,Test_Scenes,Disparity_Error
1,['artroom1', 'curule2', 'ladder2', 'podium1', 'skates2'],9.619482231140136
2,['artroom2', 'chess2', 'curule3', 'octogons2', 'skiboots3'],16.72374019622803
3,['bandsaw1', 'bandsaw2', 'chess1', 'octogons1', 'pendulum2'],11.36168737411499
4,['curule1', 'skates1', 'skiboots2', 'traproom1', 'traproom2'],16.07626419067383
5,['chess3', 'ladder1', 'pendulum1', 'skiboots1'],11.089287996292114
